Datetime,IS20-MS-01 -  Irradiation - Horizontal Pyranometer(W/m2),IS20-MS-01 -  Irradiation - Tilted Pyranometer (W/m2)
2023-08-17 15:00:00,475.4,497.6
2023-08-17 15:05:00,635.2,687.2
2023-08-17 15:10:00,723.6,809.2
2023-08-17 15:15:00,622.2,697.6
2023-08-17 15:20:00,458.6,503.8
2023-08-17 15:25:00,631.6,716.8
2023-08-17 15:30:00,666,762.6
2023-08-17 15:35:00,588.4,696.6
2023-08-17 15:40:00,665.4,808.4
2023-08-17 15:45:00,571.4,697
2023-08-17 15:50:00,816.6,1031.4
2023-08-17 15:55:00,723,913.2
2023-08-17 16:00:00,744.2,977.2
2023-08-17 16:05:00,575,762.4
2023-08-17 16:10:00,584.8,776.2
2023-08-17 16:15:00,609.8,835.2
2023-08-17 16:20:00,645.4,894.6
2023-08-17 16:25:00,562.8,764.2
2023-08-17 16:30:00,516,715
2023-08-17 16:35:00,551.2,791.6
2023-08-17 16:40:00,546.6,808
2023-08-17 16:45:00,631.2,986
2023-08-17 16:50:00,449,712.6
2023-08-17 16:55:00,503.4,827.2
2023-08-17 17:00:00,291.8,442.6
2023-08-17 17:05:00,182.4,224.2
2023-08-17 17:10:00,209,281.6
2023-08-17 17:15:00,222.4,299
2023-08-17 17:20:00,232.8,304.6
2023-08-17 17:25:00,229.4,294.8
2023-08-17 17:30:00,217.4,288.4
2023-08-17 17:35:00,203,275.6
2023-08-17 17:40:00,195.6,267.2
2023-08-17 17:45:00,183,240
2023-08-17 17:50:00,183.4,252.6
2023-08-17 17:55:00,193.8,295
2023-08-17 18:00:00,198.8,314
2023-08-17 18:05:00,203.4,342.4
2023-08-17 18:10:00,187.2,309.4
2023-08-17 18:15:00,176,299
2023-08-17 18:20:00,144.8,232.2
2023-08-17 18:25:00,117.2,177.4
2023-08-17 18:30:00,88.6,117.8
2023-08-17 18:35:00,66,76.2
2023-08-17 18:40:00,51,57.4
2023-08-17 18:45:00,37.2,41.6
2023-08-17 18:50:00,26.2,30.6
2023-08-17 18:55:00,20,23.8
2023-08-17 19:00:00,15,17
2023-08-17 19:05:00,10,11
2023-08-17 19:10:00,5,6
2023-08-17 19:15:00,1.8,2.2
2023-08-17 19:20:00,0.8,1
2023-08-17 19:25:00,0,0
2023-08-17 19:30:00,0,0
2023-08-17 19:35:00,0,0
2023-08-17 19:40:00,0,0
2023-08-17 19:45:00,0,0
2023-08-17 19:50:00,0,0
2023-08-17 19:55:00,0,0
2023-08-17 20:00:00,0,0
2023-08-17 20:05:00,0,0
2023-08-17 20:10:00,0,0
2023-08-17 20:15:00,0,0
2023-08-17 20:20:00,0,0
2023-08-17 20:25:00,0,0
2023-08-17 20:30:00,0,0
2023-08-17 20:35:00,0,0
2023-08-17 20:40:00,0,0
2023-08-17 20:45:00,0,0
2023-08-17 20:50:00,0,0
2023-08-17 20:55:00,0,0
2023-08-17 21:00:00,0,0
2023-08-17 21:05:00,0,0
2023-08-17 21:10:00,0,0
2023-08-17 21:15:00,0,0
2023-08-17 21:20:00,0,0
2023-08-17 21:25:00,0,0
2023-08-17 21:30:00,0,0
2023-08-17 21:35:00,0,0
2023-08-17 21:40:00,0,0
2023-08-17 21:45:00,0,0
2023-08-17 21:50:00,0,0
2023-08-17 21:55:00,0,0
2023-08-17 22:00:00,0,0
2023-08-17 22:05:00,0,0
2023-08-17 22:10:00,0,0
2023-08-17 22:15:00,0,0
2023-08-17 22:20:00,0,0
2023-08-17 22:25:00,0,0
2023-08-17 22:30:00,0,0
2023-08-17 22:35:00,0,0
2023-08-17 22:40:00,0,0
2023-08-17 22:45:00,0,0
2023-08-17 22:50:00,0,0
2023-08-17 22:55:00,0,0
2023-08-17 23:00:00,0,0
2023-08-17 23:05:00,0,0
2023-08-17 23:10:00,0,0
2023-08-17 23:15:00,0,0
2023-08-17 23:20:00,0,0
2023-08-17 23:25:00,0,0
2023-08-17 23:30:00,0,0
2023-08-17 23:35:00,0,0
2023-08-17 23:40:00,0,0
2023-08-17 23:45:00,0,0
2023-08-17 23:50:00,0,0
2023-08-17 23:55:00,0,0
2023-08-18 00:00:00,0,0
2023-08-18 00:05:00,0,0
2023-08-18 00:10:00,0,0
2023-08-18 00:15:00,0,0
2023-08-18 00:20:00,0,0
2023-08-18 00:25:00,0,0
2023-08-18 00:30:00,0,0
2023-08-18 00:35:00,0,0
2023-08-18 00:40:00,0,0
2023-08-18 00:45:00,0,0
2023-08-18 00:50:00,0,0
2023-08-18 00:55:00,0,0
2023-08-18 01:00:00,0,0
2023-08-18 01:05:00,0,0
2023-08-18 01:10:00,0,0
2023-08-18 01:15:00,0,0
2023-08-18 01:20:00,0,0
2023-08-18 01:25:00,0,0
2023-08-18 01:30:00,0,0
2023-08-18 01:35:00,0,0
2023-08-18 01:40:00,0,0
2023-08-18 01:45:00,0,0
2023-08-18 01:50:00,0,0
2023-08-18 01:55:00,0,0
2023-08-18 02:00:00,0,0
2023-08-18 02:05:00,0,0
2023-08-18 02:10:00,0,0
2023-08-18 02:15:00,0,0
2023-08-18 02:20:00,0,0
2023-08-18 02:25:00,0,0
2023-08-18 02:30:00,0,0
2023-08-18 02:35:00,0,0
2023-08-18 02:40:00,0,0
2023-08-18 02:45:00,0,0
2023-08-18 02:50:00,0,0
2023-08-18 02:55:00,0,0
2023-08-18 03:00:00,0,0
2023-08-18 03:05:00,0,0
2023-08-18 03:10:00,0,0
2023-08-18 03:15:00,0,0
2023-08-18 03:20:00,0,0
2023-08-18 03:25:00,0,0
2023-08-18 03:30:00,0,0
2023-08-18 03:35:00,0,0
2023-08-18 03:40:00,0,0
2023-08-18 03:45:00,0,0
2023-08-18 03:50:00,0,0
2023-08-18 03:55:00,0,0
2023-08-18 04:00:00,0,0
2023-08-18 04:05:00,0,0
2023-08-18 04:10:00,0,0
2023-08-18 04:15:00,0,0
2023-08-18 04:20:00,0,0
2023-08-18 04:25:00,0,0
2023-08-18 04:30:00,0,0
2023-08-18 04:35:00,0,0
2023-08-18 04:40:00,0,0
2023-08-18 04:45:00,0,0
2023-08-18 04:50:00,0,0
2023-08-18 04:55:00,0,0
2023-08-18 05:00:00,0,0
2023-08-18 05:05:00,0,0
2023-08-18 05:10:00,0,0
2023-08-18 05:15:00,0,0
2023-08-18 05:20:00,0,0
2023-08-18 05:25:00,0,0
2023-08-18 05:30:00,0,0
2023-08-18 05:35:00,0,0
2023-08-18 05:40:00,0,0
2023-08-18 05:45:00,0,0
2023-08-18 05:50:00,0,0
2023-08-18 05:55:00,0,0
2023-08-18 06:00:00,0,0
2023-08-18 06:05:00,0,0
2023-08-18 06:10:00,0,0
2023-08-18 06:15:00,0,0
2023-08-18 06:20:00,0,0.6
2023-08-18 06:25:00,2,2.4
2023-08-18 06:30:00,5.6,5.8
2023-08-18 06:35:00,9.4,9.6
2023-08-18 06:40:00,14,14
2023-08-18 06:45:00,19,19
2023-08-18 06:50:00,23.8,24
2023-08-18 06:55:00,28.4,29
2023-08-18 07:00:00,34,34.4
2023-08-18 07:05:00,40.2,41
2023-08-18 07:10:00,49,50
2023-08-18 07:15:00,60.2,60.6
2023-08-18 07:20:00,74,74.6
2023-08-18 07:25:00,88.6,90
2023-08-18 07:30:00,101.8,104.8
2023-08-18 07:35:00,114.8,121
2023-08-18 07:40:00,128.4,138.8
2023-08-18 07:45:00,145.6,164.4
2023-08-18 07:50:00,171.2,200.4
2023-08-18 07:55:00,213.6,278.6
2023-08-18 08:00:00,262.6,383.8
2023-08-18 08:05:00,323.4,520.4
2023-08-18 08:10:00,342.2,550.2
2023-08-18 08:15:00,336,546.6
2023-08-18 08:20:00,338.6,551
2023-08-18 08:25:00,333.2,531.8
2023-08-18 08:30:00,349.2,557
2023-08-18 08:35:00,390.6,555.6
2023-08-18 08:40:00,435.6,699.4
2023-08-18 08:45:00,476,755.2
2023-08-18 08:50:00,475.6,732
2023-08-18 08:55:00,458.8,689.6
2023-08-18 09:00:00,412.2,596.2
2023-08-18 09:05:00,388,549.6
2023-08-18 09:10:00,425,603.2
2023-08-18 09:15:00,373,503.8
2023-08-18 09:20:00,458.6,632.2
2023-08-18 09:25:00,472.4,642.4
2023-08-18 09:30:00,548.2,747.4
2023-08-18 09:35:00,601.2,816.8
2023-08-18 09:40:00,613.8,763.6
2023-08-18 09:45:00,620,829.4
2023-08-18 09:50:00,704.8,940.4
2023-08-18 09:55:00,681.8,895.6
2023-08-18 10:00:00,781.4,1013
2023-08-18 10:05:00,791.6,1001.6
2023-08-18 10:10:00,762.8,947.4
2023-08-18 10:15:00,730.4,895.2
2023-08-18 10:20:00,814.4,986.4
2023-08-18 10:25:00,762.2,906.2
2023-08-18 10:30:00,836.4,975.2
2023-08-18 10:35:00,929.2,1056
2023-08-18 10:40:00,1020.6,1128.4
2023-08-18 10:45:00,639.4,657.4
2023-08-18 10:50:00,620,634
2023-08-18 10:55:00,567,570.4
2023-08-18 11:00:00,551.2,549.2
2023-08-18 11:05:00,566.6,575.2
2023-08-18 11:10:00,504.8,508.6
2023-08-18 11:15:00,444,441.2
2023-08-18 11:20:00,410.4,403.6
2023-08-18 11:25:00,397.8,386.6
2023-08-18 11:30:00,393.8,379.6
2023-08-18 11:35:00,404.4,391.2
2023-08-18 11:40:00,444.8,432.2
2023-08-18 11:45:00,498.2,488.2
2023-08-18 11:50:00,516.6,510.8
2023-08-18 11:55:00,507,500.6
2023-08-18 12:00:00,518.6,513.8
2023-08-18 12:05:00,535.6,531.8
2023-08-18 12:10:00,557.4,556.8
2023-08-18 12:15:00,627.8,629.6
2023-08-18 12:20:00,763.4,768
2023-08-18 12:25:00,868.6,874.2
2023-08-18 12:30:00,896.4,899.4
2023-08-18 12:35:00,836.6,840.6
2023-08-18 12:40:00,738.2,740.6
2023-08-18 12:45:00,653.6,656.2
2023-08-18 12:50:00,710,713.8
2023-08-18 12:55:00,845,847
2023-08-18 13:00:00,898.4,898.4
2023-08-18 13:05:00,986.8,988.6
2023-08-18 13:10:00,959.4,959.2
2023-08-18 13:15:00,923,924.2
2023-08-18 13:20:00,1033.2,1037.4
2023-08-18 13:25:00,1095,1100.4
2023-08-18 13:30:00,1054,1062.4
2023-08-18 13:35:00,1023.4,1034.6
2023-08-18 13:40:00,1053,1072.2
2023-08-18 13:45:00,917.2,936.6
2023-08-18 13:50:00,1074.6,1106.6
2023-08-18 13:55:00,1057.8,1094.8
2023-08-18 14:00:00,790.8,820
2023-08-18 14:05:00,1081.4,1134
2023-08-18 14:10:00,913,967.6
2023-08-18 14:15:00,1105.4,1175.2
2023-08-18 14:20:00,1111.8,1187
2023-08-18 14:25:00,1103.6,1166.2
2023-08-18 14:30:00,1087.2,1166.2
2023-08-18 14:35:00,1123.8,1220.2
2023-08-18 14:40:00,1129.8,1222.4
2023-08-18 14:45:00,808.8,874.6
2023-08-18 14:50:00,644.4,727.8
2023-08-18 14:55:00,284.2,311.6
2023-08-18 15:00:00,285.4,312.6
2023-08-18 15:05:00,290.4,323.8
2023-08-18 15:10:00,352.4,397.4
2023-08-18 15:15:00,355.6,394.8
2023-08-18 15:20:00,521.6,597.6
2023-08-18 15:25:00,644,750.8
2023-08-18 15:30:00,476.4,553
2023-08-18 15:35:00,273,292.6
2023-08-18 15:40:00,257.4,280.6
2023-08-18 15:45:00,648.4,838.2
2023-08-18 15:50:00,838.8,1116.6
2023-08-18 15:55:00,814.8,1131
2023-08-18 16:00:00,777.6,1104.8
2023-08-18 16:05:00,754,1093.8
2023-08-18 16:10:00,724.2,1073.8
2023-08-18 16:15:00,710,1006.6
2023-08-18 16:20:00,740.2,1089
2023-08-18 16:25:00,741,1109
2023-08-18 16:30:00,502,749.4
2023-08-18 16:35:00,176,199.8
2023-08-18 16:40:00,286.6,384.6
2023-08-18 16:45:00,621.2,976.8
2023-08-18 16:50:00,431.4,620.4
2023-08-18 16:55:00,231.2,259
2023-08-18 17:00:00,202.6,214
2023-08-18 17:05:00,212,223.8
2023-08-18 17:10:00,218,233.6
2023-08-18 17:15:00,196.4,214.4
2023-08-18 17:20:00,176.2,190.6
2023-08-18 17:25:00,181.8,195.8
2023-08-18 17:30:00,177,194.6
2023-08-18 17:35:00,166.8,186.2
2023-08-18 17:40:00,158.8,175.8
2023-08-18 17:45:00,141.8,154.8
2023-08-18 17:50:00,124.2,136.2
2023-08-18 17:55:00,108.8,118.8
2023-08-18 18:00:00,93.8,99.4
2023-08-18 18:05:00,83.8,88.4
2023-08-18 18:10:00,79.6,83.8
2023-08-18 18:15:00,74.4,79.8
2023-08-18 18:20:00,69.8,75.2
2023-08-18 18:25:00,66.4,70.4
2023-08-18 18:30:00,62,66
2023-08-18 18:35:00,57.6,63
2023-08-18 18:40:00,52.6,55.4
2023-08-18 18:45:00,44,46
2023-08-18 18:50:00,33,34.2
2023-08-18 18:55:00,23,24
2023-08-18 19:00:00,15.4,16.2
2023-08-18 19:05:00,10,10.4
2023-08-18 19:10:00,4.6,5
2023-08-18 19:15:00,1.4,1.8
2023-08-18 19:20:00,0,0
2023-08-18 19:25:00,0,0
2023-08-18 19:30:00,0,0
2023-08-18 19:35:00,0,0
2023-08-18 19:40:00,0,0
2023-08-18 19:45:00,0,0
2023-08-18 19:50:00,0,0
2023-08-18 19:55:00,0,0
2023-08-18 20:00:00,0,0
2023-08-18 20:05:00,0,0
2023-08-18 20:10:00,0,0
2023-08-18 20:15:00,0,0
2023-08-18 20:20:00,0,0
2023-08-18 20:25:00,0,0
2023-08-18 20:30:00,0,0
2023-08-18 20:35:00,0,0
2023-08-18 20:40:00,0,0
2023-08-18 20:45:00,0,0
2023-08-18 20:50:00,0,0
2023-08-18 20:55:00,0,0
2023-08-18 21:00:00,0,0
2023-08-18 21:05:00,0,0
2023-08-18 21:10:00,0,0
2023-08-18 21:15:00,0,0
2023-08-18 21:20:00,0,0
2023-08-18 21:25:00,0,0
2023-08-18 21:30:00,0,0
2023-08-18 21:35:00,0,0
2023-08-18 21:40:00,0,0
2023-08-18 21:45:00,0,0
2023-08-18 21:50:00,0,0
2023-08-18 21:55:00,0,0
2023-08-18 22:00:00,0,0
2023-08-18 22:05:00,0,0
2023-08-18 22:10:00,0,0
2023-08-18 22:15:00,0,0
2023-08-18 22:20:00,0,0
2023-08-18 22:25:00,0,0
2023-08-18 22:30:00,0,0
2023-08-18 22:35:00,0,0
2023-08-18 22:40:00,0,0
2023-08-18 22:45:00,0,0
2023-08-18 22:50:00,0,0
2023-08-18 22:55:00,0,0
2023-08-18 23:00:00,0,0
2023-08-18 23:05:00,0,0
2023-08-18 23:10:00,0,0
2023-08-18 23:15:00,0,0
2023-08-18 23:20:00,0,0
2023-08-18 23:25:00,0,0
2023-08-18 23:30:00,0,0
2023-08-18 23:35:00,0,0
2023-08-18 23:40:00,0,0
2023-08-18 23:45:00,0,0
2023-08-18 23:50:00,0,0
2023-08-18 23:55:00,0,0
2023-08-19 00:00:00,0,0
2023-08-19 00:05:00,0,0
2023-08-19 00:10:00,0,0
2023-08-19 00:15:00,0,0
2023-08-19 00:20:00,0,0
2023-08-19 00:25:00,0,0
2023-08-19 00:30:00,0,0
2023-08-19 00:35:00,0,0
2023-08-19 00:40:00,0,0
2023-08-19 00:45:00,0,0
2023-08-19 00:50:00,0,0
2023-08-19 00:55:00,0,0
2023-08-19 01:00:00,0,0
2023-08-19 01:05:00,0,0
2023-08-19 01:10:00,0,0
2023-08-19 01:15:00,0,0
2023-08-19 01:20:00,0,0
2023-08-19 01:25:00,0,0
2023-08-19 01:30:00,0,0
2023-08-19 01:35:00,0,0
2023-08-19 01:40:00,0,0
2023-08-19 01:45:00,0,0
2023-08-19 01:50:00,0,0
2023-08-19 01:55:00,0,0
2023-08-19 02:00:00,0,0
2023-08-19 02:05:00,0,0
2023-08-19 02:10:00,0,0
2023-08-19 02:15:00,0,0
2023-08-19 02:20:00,0,0
2023-08-19 02:25:00,0,0
2023-08-19 02:30:00,0,0
2023-08-19 02:35:00,0,0
2023-08-19 02:40:00,0,0
2023-08-19 02:45:00,0,0
2023-08-19 02:50:00,0,0
2023-08-19 02:55:00,0,0
2023-08-19 03:00:00,0,0
2023-08-19 03:05:00,0,0
2023-08-19 03:10:00,0,0
2023-08-19 03:15:00,0,0
2023-08-19 03:20:00,0,0
2023-08-19 03:25:00,0,0
2023-08-19 03:30:00,0,0
2023-08-19 03:35:00,0,0
2023-08-19 03:40:00,0,0
2023-08-19 03:45:00,0,0
2023-08-19 03:50:00,0,0
2023-08-19 03:55:00,0,0
2023-08-19 04:00:00,0,0
2023-08-19 04:05:00,0,0
2023-08-19 04:10:00,0,0
2023-08-19 04:15:00,0,0
2023-08-19 04:20:00,0,0
2023-08-19 04:25:00,0,0
2023-08-19 04:30:00,0,0
2023-08-19 04:35:00,0,0
2023-08-19 04:40:00,0,0
2023-08-19 04:45:00,0,0
2023-08-19 04:50:00,0,0
2023-08-19 04:55:00,0,0
2023-08-19 05:00:00,0,0
2023-08-19 05:05:00,0,0
2023-08-19 05:10:00,0,0
2023-08-19 05:15:00,0,0
2023-08-19 05:20:00,0,0
2023-08-19 05:25:00,0,0
2023-08-19 05:30:00,0,0
2023-08-19 05:35:00,0,0
2023-08-19 05:40:00,0,0
2023-08-19 05:45:00,0,0
2023-08-19 05:50:00,0,0
2023-08-19 05:55:00,0,0
2023-08-19 06:00:00,0,0
2023-08-19 06:05:00,0,0
2023-08-19 06:10:00,0,0
2023-08-19 06:15:00,0,0
2023-08-19 06:20:00,0.2,0.2
2023-08-19 06:25:00,1.6,1.8
2023-08-19 06:30:00,4.6,5
2023-08-19 06:35:00,9,8.6
2023-08-19 06:40:00,13.2,13.8
2023-08-19 06:45:00,18,18.2
2023-08-19 06:50:00,21.6,22.6
2023-08-19 06:55:00,26,27
2023-08-19 07:00:00,30.2,31.8
2023-08-19 07:05:00,33.6,36.2
2023-08-19 07:10:00,39.8,42.6
2023-08-19 07:15:00,47.2,50.4
2023-08-19 07:20:00,58.4,59.6
2023-08-19 07:25:00,75.6,76.4
2023-08-19 07:30:00,90.4,94.2
2023-08-19 07:35:00,106.2,105.8
2023-08-19 07:40:00,111,112
2023-08-19 07:45:00,113.2,118.4
2023-08-19 07:50:00,121.2,126.8
2023-08-19 07:55:00,132.2,137.6
2023-08-19 08:00:00,144.2,148.8
2023-08-19 08:05:00,159.2,162.2
2023-08-19 08:10:00,182,183.2
2023-08-19 08:15:00,205.8,205.8
2023-08-19 08:20:00,226.8,220
2023-08-19 08:25:00,241.2,232.2
2023-08-19 08:30:00,248,242
2023-08-19 08:35:00,254.2,250.2
2023-08-19 08:40:00,257.8,254.2
2023-08-19 08:45:00,260.6,259.2
2023-08-19 08:50:00,266.4,263
2023-08-19 08:55:00,273.4,277
2023-08-19 09:00:00,282.6,291.8
2023-08-19 09:05:00,304,319.8
2023-08-19 09:10:00,336.4,362.8
2023-08-19 09:15:00,409.6,477.8
2023-08-19 09:20:00,492.2,607.4
2023-08-19 09:25:00,761.2,1020.8
2023-08-19 09:30:00,929.4,1252.8
2023-08-19 09:35:00,1038,1379.4
2023-08-19 09:40:00,658,782.6
2023-08-19 09:45:00,541.4,597.4
2023-08-19 09:50:00,516.2,554.2
2023-08-19 09:55:00,519,562
2023-08-19 10:00:00,416,424.4
2023-08-19 10:05:00,424.6,429.6
2023-08-19 10:10:00,404.6,397.8
2023-08-19 10:15:00,384.6,368.4
2023-08-19 10:20:00,425.8,411.8
2023-08-19 10:25:00,378.6,346.6
2023-08-19 10:30:00,355.6,333.6
2023-08-19 10:35:00,383.6,360.6
2023-08-19 10:40:00,396.2,361
2023-08-19 10:45:00,437.4,400.4
2023-08-19 10:50:00,424,391
2023-08-19 10:55:00,473,459.2
2023-08-19 11:00:00,513.2,495
2023-08-19 11:05:00,471.2,448.6
2023-08-19 11:10:00,410.4,381.8
2023-08-19 11:15:00,374.6,349.4
2023-08-19 11:20:00,326,302.4
2023-08-19 11:25:00,332.6,307
2023-08-19 11:30:00,441.6,418
2023-08-19 11:35:00,611.8,608.6
2023-08-19 11:40:00,492.8,504.6
2023-08-19 11:45:00,500,510.6
2023-08-19 11:50:00,431.6,429
2023-08-19 11:55:00,434.2,429.2
2023-08-19 12:00:00,565.6,567
2023-08-19 12:05:00,434.4,442.6
2023-08-19 12:10:00,585,590.8
2023-08-19 12:15:00,696.4,712
2023-08-19 12:20:00,885.8,889.4
2023-08-19 12:25:00,595.6,597.8
2023-08-19 12:30:00,569.6,576.6
2023-08-19 12:35:00,407.8,411.8
2023-08-19 12:40:00,587.6,594.6
2023-08-19 12:45:00,596.2,600
2023-08-19 12:50:00,443.2,444
2023-08-19 12:55:00,412,417
2023-08-19 13:00:00,650.6,653.4
2023-08-19 13:05:00,475.4,476.8
2023-08-19 13:10:00,439.6,443.4
2023-08-19 13:15:00,448.6,452.2
2023-08-19 13:20:00,533.2,537.6
2023-08-19 13:25:00,560,565
2023-08-19 13:30:00,845.8,856.4
2023-08-19 13:35:00,1011.4,1020.8
2023-08-19 13:40:00,713,713.6
2023-08-19 13:45:00,827,815.6
2023-08-19 13:50:00,842.6,851.4
2023-08-19 13:55:00,969.8,982.4
2023-08-19 14:00:00,880,890.2
2023-08-19 14:05:00,818,828.4
2023-08-19 14:10:00,724,739.6
2023-08-19 14:15:00,801.8,825.8
2023-08-19 14:20:00,601.2,614
2023-08-19 14:25:00,463.8,460.2
2023-08-19 14:30:00,737.6,761.2
2023-08-19 14:35:00,409.6,409.6
2023-08-19 14:40:00,564.4,593
2023-08-19 14:45:00,964.6,1056.2
2023-08-19 14:50:00,672.4,750.4
2023-08-19 14:55:00,1049.6,1193
2023-08-19 15:00:00,860.8,1007
2023-08-19 15:05:00,469.4,525.8
2023-08-19 15:10:00,434.2,486.6
2023-08-19 15:15:00,480.6,519
2023-08-19 15:20:00,483.8,502.8
2023-08-19 15:25:00,367.2,351
2023-08-19 15:30:00,380.2,370.8
2023-08-19 15:35:00,539,579.6
2023-08-19 15:40:00,907.2,1065.8
2023-08-19 15:45:00,349.6,335.2
2023-08-19 15:50:00,261.8,220
2023-08-19 15:55:00,211,191.8
2023-08-19 16:00:00,186,174.2
2023-08-19 16:05:00,186.2,174
2023-08-19 16:10:00,195.4,189.4
2023-08-19 16:15:00,205.2,198.4
2023-08-19 16:20:00,196.4,185
2023-08-19 16:25:00,214.4,192
2023-08-19 16:30:00,227.8,226.6
2023-08-19 16:35:00,203.4,210.4
2023-08-19 16:40:00,206.8,212.4
2023-08-19 16:45:00,170.2,182.8
2023-08-19 16:50:00,146.8,155.8
2023-08-19 16:55:00,135.8,137.8
2023-08-19 17:00:00,116.2,115.8
2023-08-19 17:05:00,101.8,99.6
2023-08-19 17:10:00,94.8,92.8
2023-08-19 17:15:00,88,88
2023-08-19 17:20:00,101,90.6
2023-08-19 17:25:00,112,98.8
2023-08-19 17:30:00,82.2,74.2
2023-08-19 17:35:00,56.4,50.2
2023-08-19 17:40:00,37.6,35.2
2023-08-19 17:45:00,27.6,27
2023-08-19 17:50:00,16.4,16.2
2023-08-19 17:55:00,12.2,10.8
2023-08-19 18:00:00,13.6,11.8
2023-08-19 18:05:00,12.6,10.4
2023-08-19 18:10:00,11,9
2023-08-19 18:15:00,9.2,8
2023-08-19 18:20:00,9,8
2023-08-19 18:25:00,8.2,7.4
2023-08-19 18:30:00,9,8
2023-08-19 18:35:00,10.4,9.8
2023-08-19 18:40:00,8.2,8.2
2023-08-19 18:45:00,7.4,6.8
2023-08-19 18:50:00,5.4,5.8
2023-08-19 18:55:00,2,2.4
2023-08-19 19:00:00,1,1
2023-08-19 19:05:00,0,0.2
2023-08-19 19:10:00,0,0
2023-08-19 19:15:00,0,0
2023-08-19 19:20:00,0,0
2023-08-19 19:25:00,0,0
2023-08-19 19:30:00,0,0
2023-08-19 19:35:00,0,0
2023-08-19 19:40:00,0,0
2023-08-19 19:45:00,0,0
2023-08-19 19:50:00,0,0
2023-08-19 19:55:00,0,0
2023-08-19 20:00:00,0,0
2023-08-19 20:05:00,0,0
2023-08-19 20:10:00,0,0
2023-08-19 20:15:00,0,0
2023-08-19 20:20:00,0,0
2023-08-19 20:25:00,1.4,0.8
2023-08-19 20:30:00,2.4,1.4
2023-08-19 20:35:00,1,0.6
2023-08-19 20:40:00,0,0
2023-08-19 20:45:00,0,0
2023-08-19 20:50:00,0,0
2023-08-19 20:55:00,0,0
2023-08-19 21:00:00,0,0
2023-08-19 21:05:00,0,0
2023-08-19 21:10:00,0,0
2023-08-19 21:15:00,0,0
2023-08-19 21:20:00,0,0
2023-08-19 21:25:00,0,0
2023-08-19 21:30:00,0,0
2023-08-19 21:35:00,0,0
2023-08-19 21:40:00,0,0
2023-08-19 21:45:00,0,0
2023-08-19 21:50:00,0,0
2023-08-19 21:55:00,0,0
2023-08-19 22:00:00,0,0
2023-08-19 22:05:00,0,0
2023-08-19 22:10:00,0,0
2023-08-19 22:15:00,0,0
2023-08-19 22:20:00,0,0
2023-08-19 22:25:00,0,0
2023-08-19 22:30:00,0,0
2023-08-19 22:35:00,0,0
2023-08-19 22:40:00,0,0
2023-08-19 22:45:00,0,0
2023-08-19 22:50:00,0,0
2023-08-19 22:55:00,0,0
2023-08-19 23:00:00,0,0
2023-08-19 23:05:00,0,0
2023-08-19 23:10:00,0,0
2023-08-19 23:15:00,0,0
2023-08-19 23:20:00,0,0
2023-08-19 23:25:00,0,0
2023-08-19 23:30:00,0,0
2023-08-19 23:35:00,0,0
2023-08-19 23:40:00,0,0
2023-08-19 23:45:00,0,0
2023-08-19 23:50:00,0,0
2023-08-19 23:55:00,0,0
